user_id;sex;age;university;graduation_year
4364;Жен;32;ОГАУ;2011
4365;Муж;24;МГУИЭ;2015
4366;Муж;25;МФПУ Синергия;2013
4368;Муж;32;ВГСХА;2001
4369;Муж;41;ОмГУПС;2003
4370;Жен;32;СГТУ;N/A
4371;Муж;29;ВЗФЭИ;N/A
4372;Жен;41;КузГПА;1998
4373;Жен;36;МГЭИ;2003
4375;Жен;35;ЧГУ им. Ульянова;N/A
4376;Жен;59;СГЮА;N/A
4378;Муж;27;КГАСУ;2011
4379;Муж;46;МГУ;1995
4380;Муж;41;СГТУ им. Ю.А. Гагарина;1998
4381;Жен;31;МПГУ;2009
4383;Муж;34;МГУТУ им. К.Г. Разумовского;2011
4384;Жен;35;МГУС / РГУТиС;2004
4385;Муж;44;МГУПС-МИИТ;1994
4387;Жен;37;РГСУ;N/A
4388;Муж;33;СПбГУ ИТМО;N/A
4389;Муж;44;КНИТУ-КАИ им. А. Н. Туполева;N/A
4390;Муж;25;ДГУ;2014
4391;Муж;26;БГТУ им. Шухова;2013
4392;Муж;47;СевКавГТУ;2015
4393;Жен;58;ИГЭУ им. Ленина;1981
4394;Муж;47;СГА;2000
4395;Жен;24;МГУ;2014
4396;Муж;38;МГУП;1995
4397;Жен;34;МГУЛ;N/A
4398;Муж;35;МАИ;2004
4399;Жен;30;МГУТУ;2009
4400;Жен;45;КрасГАУ;1993
4401;Муж;39;ОмГАУ;2001
4402;Жен;33;РГТЭУ;N/A
4403;Муж;39;МЭИ;2000
4405;Муж;28;ВГАВТ;2010
4406;Муж;35;ЮУрГУ;N/A
4408;Муж;23;МЭСИ;2015
4410;Муж;31;ОмГТУ;2007
4411;Муж;41;ЧелГУ;2008
4412;Муж;59;ВГУ;1979
4413;Муж;30;ЮФУ;2009
4415;Муж;32;УрГЭУ;2015
4416;Жен;32;ИГУ;2006
4418;Жен;42;ВГУЭС;2009
4419;Муж;28;Финансовый университет;2014
4421;Муж;30;МГОУ;N/A
4422;Муж;26;МГУТУ;2013
4424;Муж;29;ПГТА;2012
4425;Муж;38;ВЭГУ;2002
4426;Жен;35;МГАВТ;2004
4427;Жен;49;МГУПП;N/A
4428;Муж;29;ВятГГУ;2013
4430;Муж;46;СГТУ;2003
4431;Муж;28;СГАУ им. Королева;2011
4433;Муж;22;СГУ;N/A
4434;Жен;29;ТПУ;N/A
4435;Муж;29;СОГУ им. Хетагурова;2009
4436;Муж;43;ВГУ;1996
4438;Муж;39;ЮРГТУ;1999
4439;Муж;27;МГУ;2008
4441;Муж;50;КГУ;N/A
4443;Муж;25;СПбГУАП;2010
4444;Муж;27;МГПУ;2012
4445;Жен;40;ОмГПУ;N/A
4446;Муж;27;МФЮА;2012
4447;Жен;27;ТюмГУ;2010
4448;Муж;52;УлГТУ;1986
4450;Жен;31;ТПУ;N/A
4451;Муж;35;МОСУ;2003
4452;Муж;59;МГУЛ;1982
4453;Муж;48;ДВГТУ;1994
4454;Жен;34;МГИУ;2005
4455;Муж;25;ГУЗ;2014
4456;Жен;31;МГАВТ;2010
4457;Муж;46;МГТУ им. Баумана;2003
4459;Муж;29;МАИ;2010
4460;Муж;34;МЭСИ;2006
4462;Муж;28;МГУ;1955
4463;Муж;36;МЭСИ;2003
4464;Жен;50;Финансовый университет;2013
4465;Муж;34;МГУПП;2004
4466;Муж;35;КГТУ;2003
4467;Жен;43;МГУЛ;N/A
4469;Жен;54;РУК;N/A
4470;Муж;44;КГТУ;1998
4471;Муж;44;ТулГУ;1990
4472;Жен;51;МАДИ;1987
4473;Муж;42;СмолГУ;1996
4474;Муж;25;НГЛУ им. Добролюбова;N/A
4475;Муж;42;РГАТУ;2015
4476;Муж;32;БелГУ;2006
4478;Жен;41;БГТУ им. В. Г. Шухова;2013
4480;Муж;60;СПбГЭТУ;1981
4482;Жен;42;МПСИ;2006
4483;Муж;26;ТулГУ;2012
4484;Муж;27;ЯГСХА;2011
4485;Муж;26;ВГТУ;2011
4487;Муж;50;БГТУ им. В. Г. Шухова;1989
4488;Жен;41;РГГУ;2002
4489;Жен;44;Финансовый университет при Правительстве РФ;1996
4490;Муж;41;ВГТУ;1997
4491;Муж;32;ЛГПУ;2006
4492;Муж;39;ННГАСУ;1999
4493;Муж;40;МГТУ им. Косыгина;1999
4494;Муж;43;РГРТУ;1996
4497;Муж;42;СГУ;1996
4498;Муж;37;ЯГСХА;2001
4499;Муж;38;СПбГУТ им. Бонч-Бруевича;2000
4501;Муж;27;СПбГУ;2011
4502;Жен;47;СмолГУ;1997
4504;Жен;47;ННГУ им. Лобачевского;N/A
4505;Муж;28;СГА;2008
4507;Муж;51;СПбГУКиТ;1992
4508;Муж;32;КГТУ;2007
4509;Жен;36;НовГУ;N/A
4510;Жен;41;СПбГАСУ;1997
4511;Муж;34;СПбГПУ Политех;2003
4512;Муж;25;СПбГМТУ;2015
4513;Муж;49;СПбГТИ;N/A
4514;Муж;24;СПбГУАП;2015
4516;Муж;29;УралГУФК;2009
4517;Муж;45;УГТУ;2001
4518;Жен;39;АГТУ;2002
4520;Муж;25;СПбГУ ИТМО;2013
4521;Жен;45;УрГЭУ;2003
4525;Муж;40;ВЭГУ;1999
4526;Муж;25;РГППУ;2014
4529;Жен;47;СГГА;2008
4530;Муж;39;НовГУ;N/A
4531;Жен;28;РГПУ им. Герцена;2009
4532;Муж;24;СПбГУ;2015
4533;Муж;38;ВВВУТ;2000
4534;Муж;39;УГТУ;N/A
4538;Муж;25;ИЕиГН СФУ - бывш. КрасГУ;2012
4539;Муж;41;КузГТУ;1997
4540;Жен;38;НГПУ;2004
4541;Муж;40;МаГУ;N/A
4542;Жен;45;ТПУ;2010
4543;Жен;39;ОмГПУ;2000
4544;Жен;43;ИжГТУ;1996
4545;Муж;52;ВятГУ;1986
4546;Муж;43;ВятГУ;1999
4549;Муж;44;НГУ;N/A
4550;Муж;36;Дальрыбвтуз;2003
4551;Жен;40;РУК;2013
4552;Муж;26;ВГУЭС;N/A
4553;Муж;46;НГТУ;1994
4555;Муж;51;СВФУ им. М. К. Аммосова;1988
4556;Жен;36;ХГАЭиП;N/A
4557;Муж;41;СибГУТИ;N/A
4558;Муж;47;РЭУ им. Г. В. Плеханова;N/A
4560;Муж;28;ДВГУПС;2010
4561;Муж;30;КнАГТУ;N/A
4562;Жен;37;СахГУ;2000
4564;Муж;42;МПСИ;2012
4565;Муж;37;МГУ;N/A
4566;Муж;25;НГТУ;2013
4568;Муж;39;ХТИ;N/A
4570;Жен;37;СГГА;N/A
4571;Муж;28;СГУПС;N/A
4572;Муж;38;РГУТиС;N/A
4575;Муж;48;СГА;2006
4579;Муж;40;МГИУ;1998
4580;Муж;31;КнАГТУ;N/A
4581;Жен;38;НГТУ;N/A
4582;Муж;29;ПГСХА;N/A
4583;Муж;40;ДВГУ;N/A
4584;Муж;46;МГУ им. адмирала Невельского;1992
4585;Муж;25;ДВГУПС;N/A
4587;Муж;25;ВГУЭС;N/A
4588;Жен;36;СОГУ им. Хетагурова;2003
4589;Муж;26;МГТУ им. Н. Э. Баумана;2013
4590;Муж;32;ВЭПИ;2006
4591;Муж;48;МГУ;1993
4593;Муж;33;МЭИ;2007
4594;Жен;30;ТГУ им. Державина;2008
4596;Муж;32;ТГУ им. Державина;N/A
4597;Жен;35;МЭСИ;2003
4598;Муж;39;ГУУ;1999
4601;Муж;40;НИУ МЭИ;2000
4602;Муж;42;МГТУ им. Н. Э. Баумана;1998
4603;Муж;30;РГАУ-МСХА им. Тимирязева;2007
4605;Муж;50;МЭСИ;2008
4607;Муж;30;ВлГУ;2008
4608;Муж;41;УрФУ;1999
4610;Муж;35;МГТУ им. Баумана;2004
4611;Муж;56;СПбГПУ Политех;1983
4612;Муж;52;МГМСУ;1986
4614;Муж;33;МИИГАиК;N/A
4615;Жен;27;МЭСИ;2010
4616;Муж;43;НИТУ МИСиС;1996
4617;Муж;58;МАДГТУ;1980
4618;Муж;34;Финансовый университет;2005
4620;Муж;26;МЭИ;2013
4621;Жен;32;МГУ;2005
4624;Муж;24;МГУ;2014
4626;Муж;34;РГУНГ им. Губкина;2004
4631;Жен;27;"МГТУ ""МАМИ""";2011
4632;Муж;37;ИГСХА;N/A
4633;Жен;28;МЭСИ;2013
4634;Муж;22;МТУСИ;2015
4635;Муж;30;МИРЭА;2008
4636;Муж;40;МИЭТ;N/A
4638;Муж;38;МГТУ им. Н.Э. Баумана;2002
4642;Жен;50;РГСУ;2011
4643;Жен;25;МГУ;2012
4644;Жен;38;МАЭП;2000
4645;Муж;27;РосНОУ;2015
4646;Муж;30;ГУУ;N/A
4647;Муж;23;МГУПИ;2015
4648;Муж;54;"МГТУ ""МАМИ""";1985
4651;Муж;52;КНИТУ-КАИ;N/A
4652;Муж;27;АГТУ;2011
4653;Жен;53;УГАТУ;1999
4655;Муж;43;РГУНГ им. Губкина;1997
4657;Муж;29;МЭИ;2010
4658;Муж;28;РАНХиГС при Президенте РФ;2009
4659;Муж;32;МГУПИ;2007
4660;Муж;26;МАТИ;2012
4662;Муж;37;МФТИ;2002
4663;Муж;33;МГТУ МИРЭА;2006
4664;Муж;28;МГИУ;2011
4665;Жен;37;МГАВТ;2002
4667;Муж;35;СГТУ;2004
4670;Муж;26;РГТЭУ;2012
4671;Муж;48;МГУ;1997
4672;Жен;38;МГУ;2005
4677;Муж;31;МАЭП;2010
4679;Жен;28;РУК;2010
4680;Муж;32;МГТУ им. Косыгина;2007
4681;Муж;37;"МГТУ ""МАМИ""";2001
4682;Муж;42;БГТУ им. Шухова;2003
4683;Муж;33;КГУ им. Ульянова-Ленина;2006
4686;Муж;52;МГПИ им. Евсевьева;1985
4688;Муж;49;БГТУ;1990
4689;Муж;43;СГУТиКД;1999
4691;Жен;48;НГПУ;N/A
4692;Муж;28;МГОУ;2011
4698;Муж;26;КубГАУ;2014
4699;Муж;32;ИМСИТ;2013
4700;Муж;35;КубГУ;2003
4702;Муж;36;МГОУ;2002
4705;Муж;33;КГУ им. Ульянова-Ленина;2007
4706;Жен;32;ДГТУ;N/A
4707;Муж;39;КемТИПП;1999
4708;Муж;39;ЮУрГУ;1999
4710;Муж;23;ДГТУ;2015
4711;Муж;35;ДГТУ;2003
4714;Муж;44;СОГУ им. Хетагурова;1996
4715;Муж;31;СевКавГТУ;2008
4716;Жен;30;КубГАУ;2008
4717;Муж;25;УГАТУ;2014
4718;Муж;42;КубГАУ;2005
4720;Муж;43;КубГАУ;1996
4721;Муж;38;ВЗФЭИ;2009
4722;Муж;33;СГУТиКД;2005
4725;Муж;33;РГСУ;2005
4727;Муж;29;СГА;N/A
4728;Муж;45;МТУСИ;2005
4731;Жен;36;МФПА;2012
4733;Муж;46;ТулГУ;1993
4734;Жен;32;МЭСИ;2008
4735;Жен;33;АТиСО;2008
4737;Муж;32;КГУФКСТ;2007
4739;Муж;24;УрГЭУ;2015
4740;Жен;27;БелГУ;2011
4743;Жен;40;ТГТУ;1997
4745;Муж;36;НГТУ им. Алексеева;2003
4746;Муж;36;СГУ;2003
4748;Жен;35;ТГУ им. Державина;2002
4749;Муж;25;ВолГУ;2013
4750;Муж;42;КГУ;1996
4751;Муж;45;МГОУ;2000
4752;Муж;52;ОГАУ;N/A
4754;Муж;40;МГГУ;1998
4755;Жен;38;СПбГУ;2000
4757;Жен;52;ЛГПУ;1997
4758;Муж;38;КГТА им. Дегтярева;2000
4760;Муж;40;МИ;2000
4761;Муж;24;РГОТУПС;2013
4762;Муж;28;МНЮИ;N/A
4763;Муж;37;РГГРУ;2003
4764;Муж;48;НИУ СГУ им. Чернышевского;1994
4765;Муж;35;ЮЗГУ;2005
4766;Муж;42;ИГЭУ им. Ленина;1996
4767;Муж;33;БГТУ;2012
4768;Жен;34;ННГУ им. Лобачевского;2003
4770;Муж;26;ТюмГНГУ;2012
4771;Муж;33;НГПУ;2005
4772;Муж;27;ТвГУ;2012
4774;Муж;31;МИ;2010
4775;Муж;30;ВлГУ им. А.Г. и Н.Г. Столетовых;2008
4776;Муж;31;ВлГУ;N/A
4777;Жен;32;ВлГУ им. А.Г. и Н.Г. Столетовых;2008
4780;Муж;30;СПбГЭУ;2008
4781;Муж;60;МГУПИ;1985
4782;Жен;40;МГОУ;2000
4784;Муж;44;ПетрГУ;2005
4785;Жен;44;ВлГУ им. А.Г. и Н.Г. Столетовых;1994
4786;Муж;47;СПбГАСУ;1993
4790;Жен;35;ВИБ;2005
4791;Жен;39;МГОУ;2007
4792;Муж;38;РГАТУ;2005
4793;Муж;22;РГТЭУ;2013
4795;Муж;41;СПбГЭУ;N/A
4798;Муж;30;ВКА им. Можайского;2009
4799;Муж;32;РПА МЮ РФ;2007
4800;Жен;38;ОГУ;2008
4801;Муж;32;ВлГУ;2006
4802;Муж;33;МГУ;2004
4803;Муж;47;СПбГПУ Политех;1993
4804;Муж;31;ПГУПС;2007
4805;Муж;39;УГТУ-УПИ;2003
4806;Жен;34;УрГЭУ;2013
4808;Муж;40;СурГУ;2000
4810;Муж;32;УГТУ-УПИ;2011
4811;Муж;34;БГТУ;2004
4812;Муж;26;СурГУ;N/A
4813;Муж;36;ТюмГНГУ;N/A
4815;Муж;31;СПбГПУ Политех;2008
4816;Муж;57;МИФИ;1983
4819;Муж;43;ОГУ;2005
4821;Муж;28;НГТУ;N/A
4822;Муж;36;ПГСХА;2002
4823;Муж;29;ОГАУ;2011
4824;Муж;42;МГУ;1993
4825;Жен;30;ВятГГУ;N/A
4826;Муж;34;ХГУ;N/A
4827;Муж;30;НГТУ;2009
4828;Муж;47;СПбГУКиТ;1993
4830;Муж;46;ТюмГУ;N/A
4831;Жен;43;РГСУ;2009
4832;Жен;23;НГТУ;2015
4833;Муж;33;РГТЭУ;2008
4834;Муж;27;НГУЭУ;2013
4836;Жен;48;ДВФУ;N/A
4837;Муж;41;ТГАСУ;2005
4838;Муж;48;КемГУ;N/A
4839;Муж;27;МГУ им. адмирала Невельского;2008
4840;Муж;32;СГЭУ;2007
4841;Муж;31;ОГУ;2008
4843;Муж;29;СибГУТИ;N/A
4846;Муж;26;СахГУ;N/A
4847;Муж;33;МГУ им. адмирала Невельского;2013
4848;Жен;37;ТоГУ;2007
4850;Жен;23;Дальрыбвтуз;2015
4851;Муж;46;ИрГТУ;1993
4857;Жен;48;СГА;1992
4858;Муж;29;СибГТУ;N/A
4861;Муж;40;МГУ им. адмирала Невельского;2001
4863;Муж;45;ВГТУ;1994
4864;Муж;43;НИУ МЭИ;1996
4865;Муж;42;РАНХиГС при Президенте РФ;2001
4866;Муж;33;МАДИ;2009
4867;Муж;34;МАТИ;2005
4868;Жен;26;РМАТ;2012
4870;Муж;32;МГУЛ;2007
4871;Муж;37;ДВФУ;N/A
4872;Муж;30;ПГСХА;2008
4874;Жен;49;ВСГУТУ;1991
4876;Жен;46;МГУ;2007
4877;Жен;32;Финансовый университет;N/A
4878;Муж;37;МГТУ им. Н.Э. Баумана;2005
4879;Муж;34;МЭФИ;2004
4880;Муж;36;"МГТУ ""МАМИ""";2002
4882;Муж;31;РУДН;2008
4883;Жен;29;МИЭП;2010
4884;Муж;39;МАИ;2001
4885;Муж;35;МИГКУ;N/A
4888;Муж;30;СГА;2008
4891;Муж;29;МИП;2009
4892;Жен;38;РГГУ;N/A
4893;Муж;37;ВятГУ;2001
4894;Жен;35;ВИСТех;2004
4895;Муж;20;МГУ;2014
4896;Муж;23;МГУПС;2015
4898;Муж;30;"МГТУ ""МАМИ""";2008
4899;Муж;40;РЭУ им. Г. В. Плеханова;1995
4900;Муж;29;СГА;2010
4902;Муж;53;МИРЭА;1987
4903;Муж;34;РМАТ;2004
4904;Муж;37;МГУПИ;2002
4905;Муж;41;МГТУ им. Носова;1997
4907;Муж;39;МАИ;N/A
4908;Муж;41;УГНТУ;1998
4909;Муж;41;РГУФКСМиТ;1996
4910;Муж;33;МТУСИ;2006
4911;Жен;29;МГОУ;2009
4912;Муж;33;МТУСИ;2001
4914;Муж;39;МГТУ Станкин;N/A
4915;Муж;36;МГСУ-МИСИ;2003
4916;Муж;40;МГУ;2009
4917;Муж;29;МИЭТ;2009
4918;Муж;31;МГУ им. Огарева;2007
4921;Жен;35;МГУТУ;2006
4925;Муж;40;СГА;1991
4926;Муж;33;РХТУ им. Менделеева;2005
4928;Муж;30;МГУПП;2008
4930;Муж;34;МГТУГА;2004
4932;Муж;32;МАДИ;2006
4933;Муж;33;МЭСИ;2009
4934;Муж;34;МГОУ;N/A
4935;Жен;33;ВГТУ;2005
4937;Муж;37;МИФИ;2002
4938;Муж;23;РГУНГ им. Губкина;N/A
4939;Муж;26;МГГУ;N/A
4940;Муж;32;МАТИ;N/A
4941;Жен;30;МГОУ;2008
4943;Муж;43;МГУ;1995
4944;Муж;25;МИРЭА;2015
4945;Муж;36;СамГТУ;2003
4946;Муж;32;РГАЗУ;2006
4948;Жен;28;РГСУ;2009
4950;Жен;32;МИКХиС;2007
4951;Муж;40;РЭА им. Г. В. Плеханова;1999
4952;Муж;31;МГУПИ;N/A
4954;Муж;29;РосНОУ;2013
4955;Муж;42;МГУ;2003
4957;Муж;32;МАИ;2007
4958;Муж;34;НИБ;2007
4959;Муж;33;КНИТУ-КАИ;2006
4960;Муж;44;БИТИ НИЯУ МИФИ;1994
4961;Муж;51;КГУ;1984
4962;Муж;26;МИИТ;N/A
4964;Жен;29;СамГУПС;N/A
4967;Муж;49;УРАО;2001
4968;Жен;36;КГЭУ;2004
4969;Жен;31;МГЭИ;2007
4970;Жен;32;МИКХиС;N/A
4971;Жен;33;ПГУАС;2005
4972;Муж;28;ЭПИ;2009
4974;Муж;33;МГУПП;2005
4975;Муж;44;РГГРУ;N/A
4976;Муж;40;РГТЭУ;N/A
4977;Муж;34;ПГУТИ;N/A
4978;Муж;35;СамГТУ;2004
4980;Муж;31;ПГСГА;2008
4982;Муж;25;ПГСХА;N/A
4983;Муж;36;СГСХА;2002
4985;Жен;27;КНИТУ;2013
4986;Муж;33;МГПУ;2007
4987;Муж;34;ВолГАУ;2005
4988;Жен;31;СГАП;2008
4989;Муж;39;СГАСУ;N/A
4990;Муж;39;МГУ им. Огарева;1999
4991;Жен;30;МЭСИ;2011
4992;Муж;36;МЭФИ;2001
4993;Муж;50;СамГУПС;1991
4996;Жен;39;ВолгГТУ;2000
4998;Муж;37;СГАСУ;2003
5000;Муж;27;УГНТУ;2010
5001;Муж;31;СГАУ им. Королева;2008
5003;Муж;48;КБГУ им. Бербекова;N/A
5004;Муж;33;ДГТУ;N/A
5007;Муж;27;ЧГУ им. Ульянова;2013
5008;Жен;42;НГЛУ им. Добролюбова;1999
5009;Муж;36;ЧГУ им. Ульянова;2009
5010;Муж;24;ГГНТУ;2015
5011;Жен;48;КубГУ;2011
5012;Муж;40;СамГТУ;2002
5014;Муж;32;ПВГУС;N/A
5015;Муж;57;ПГУТИ;1993
5016;Жен;55;СамГУ;N/A
5019;Муж;31;ПГТУ;2009
5020;Муж;33;РГСУ;N/A
5021;Жен;30;КрасГАУ;2015
5022;Жен;35;КБГУ им. Бербекова;2003
5023;Муж;43;ЧГУ;N/A
5024;Жен;35;КубГУ;2003
5025;Муж;27;ГГНТУ;2012
5027;Муж;37;МГУС / РГУТиС;2010
5028;Муж;31;СГА;2008
5029;Жен;43;ЧГУ;N/A
5030;Муж;26;РГУПС;2010
5031;Муж;37;ЮФУ;2002
5032;Муж;27;ВЭПИ;2011
5033;Муж;28;МосГУ;2009
5034;Жен;34;СГА;2008
5037;Муж;31;ЧГУ;N/A
5038;Муж;50;СГЮА;1993
5039;Жен;33;КубГТУ;2006
5040;Жен;31;ЧГУ;2007
5044;Муж;32;ГГНТУ;2009
5048;Муж;36;ВлГУ;2002
5049;Муж;41;ВЭГУ;1997
5050;Жен;29;ИНЭП;2014
5051;Муж;20;МГОУ;1996
5052;Жен;30;МАЭП;2005
5053;Жен;45;ЮФУ;2007
5054;Муж;25;ЧГУ;2012
5055;Муж;40;ЮРГТУ;1998
5056;Муж;27;ГГНТУ;2012
5057;Жен;47;МГПУ;N/A
5058;Муж;40;ТГУ;N/A
5059;Муж;31;СамГТУ;2009
5060;Муж;24;ВолгГАСУ;2014
5061;Муж;29;ПГУ;2011
5062;Муж;24;ВолГАУ;2015
5064;Муж;28;СГАСУ;N/A
5065;Муж;29;СПбГЭУ;2009
5068;Муж;26;СГА;N/A
5069;Муж;33;ЮРГТУ;2007
5073;Муж;30;ПГСГА;2014
5074;Жен;27;ЮУрГУ;2011
5075;Жен;32;ЕГУ им. Бунина;2006
5076;Муж;27;РосНОУ;2014
5077;Муж;34;КемГУ;2004
5079;Муж;32;СГАСУ;N/A
5080;Муж;30;ИрГУПС;N/A
5081;Муж;30;ПГУ;2009
5082;Муж;29;ПГУ;2009
5084;Муж;30;УралГУФК;2014
5085;Муж;47;РГУПС;1992
5086;Муж;25;ВГУ;N/A
5089;Муж;29;ЛГПУ;2009
5090;Жен;34;ИжГТУ;2007
5092;Жен;33;ВЭПИ;2005
5095;Жен;31;ЮУрГУ;2011
5096;Муж;48;МТУСИ;2009
5097;Муж;45;СПбГМТУ;N/A
5098;Жен;50;ЧелГУ;1989
5100;Муж;31;ВГПУ;N/A
5101;Жен;29;КемГУ;2009
5102;Муж;45;ВГУ;1994
5103;Муж;39;ЛГТУ;2005
5105;Муж;26;ВГТУ;2013
5106;Муж;36;ТПУ;N/A
5107;Муж;34;ЮУрГУ;N/A
5108;Муж;41;НГТУ им. Алексеева;N/A
5109;Муж;53;РГОТУПС;1992
5110;Муж;28;ПетрГУ;2014
5112;Жен;44;ЮУрГУ;1994
5114;Муж;36;МГУКИ;N/A
5115;Муж;30;РГСУ;N/A
5116;Жен;38;УрФУ;2004
5117;Жен;26;ТГУ;N/A
5118;Муж;28;АГЗ МЧС России;2009
5119;Муж;26;ТулГУ;N/A
5120;Муж;25;МФЮА;N/A
5121;Муж;50;ННГУ им. Лобачевского;1990
5122;Жен;29;ВЗФЭИ;2009
5123;Муж;38;КГТУ;2004
5124;Муж;30;СГА;2010
5125;Жен;28;ТПУ;N/A
5126;Муж;42;ВГЛТА;1996
5127;Муж;32;СПбГУ ИТМО;2007
5130;Жен;29;ИМСИТ;2005
5132;Муж;27;ВятГУ;2014
5133;Муж;30;МГЭИ;2012
5134;Муж;46;ВГАУ им. Императора Петра I;2013
5135;Муж;57;ПсковГУ;1983
5136;Муж;36;ДГУ;2002
5138;Муж;23;КубГАУ;2015
5139;Жен;42;ТюмГУ;2005
5140;Муж;40;ВГАВТ;1998
5141;Муж;48;КГТУ;1994
5142;Муж;55;КГТУ;1988
5143;Муж;58;СГУПС;1982
5144;Муж;26;ТюмГНГУ;2013
5147;Муж;32;РГУПС;N/A
5148;Жен;36;СГА;2002
5150;Муж;29;МГУТУ;2010
5151;Жен;47;МГОУ;N/A
5152;Муж;34;КубГТУ;2004
5154;Муж;23;ВятГГУ;2015
5156;Муж;25;НГТУ им. Алексеева;N/A
5157;Жен;37;МГУПИ;2001
5158;Муж;38;СКГМИ;2000
5159;Жен;33;ТулГУ;2011
5160;Муж;24;ТулГУ;2013
5161;Муж;31;СГА;N/A
5162;Муж;40;РГРТУ;1999
5163;Муж;43;АГТУ;N/A
5164;Муж;28;ВГПУ;2014
5165;Муж;38;ВятГУ;N/A
5166;Муж;32;ИВЭСЭП;N/A
5168;Жен;32;СахГУ;2006
5169;Муж;40;ГУУ;1986
5170;Муж;32;НИ;N/A
5171;Муж;34;ИГСХА;N/A
5172;Муж;45;МПСИ;2004
5173;Муж;39;МЭИ;N/A
5174;Муж;28;ТюмГУ;N/A
5175;Жен;36;РГТЭУ;2004
5176;Жен;29;КГМУ;2010
5177;Муж;36;УлГУ;2002
5181;Жен;46;ТГСХА;1991
5182;Муж;34;МФЮА;N/A
5183;Жен;41;ТГУ;1997
5184;Муж;43;СПбГЭТУ;N/A
5185;Муж;44;ПГНИУ;1996
5187;Муж;28;ДГТУ;N/A
5189;Муж;28;МГУ;2010
5190;Жен;35;ЯГПУ им. Ушинского;2003
5193;Муж;30;СахГУ;N/A
5194;Муж;31;КнАГТУ;N/A
5195;Муж;29;ОмГТУ;2010
5196;Муж;26;СГА;N/A
5198;Муж;25;КемГУ;N/A
5199;Муж;26;СОГУ им. Хетагурова;2013
5201;Муж;24;ВГСХА;2014
5202;Муж;33;АлтГУ;2004
5203;Муж;32;ТулГУ;2006
5204;Муж;33;ВИСТех;N/A
5205;Муж;19;МГУ;2015
5207;Муж;30;СтГАУ;2008
5210;Жен;30;СГА;2013
5212;Жен;32;КубГУ;2007
5213;Муж;27;СибАДИ;2011
5214;Муж;22;МАИ;2015
5216;Жен;30;МГУТУ;N/A
5217;Муж;37;ВолГУ;2001
5218;Жен;34;УдГУ;2004
5219;Муж;34;"МГТУ ""МАМИ""";2004
5221;Муж;37;ПГУ;2001
5222;Жен;26;АГУ;2012
5223;Муж;32;МФТИ;N/A
5224;Жен;29;КГУ;2009
5225;Муж;31;ДГУ;N/A
5226;Муж;29;ДГУ;2009
5227;Муж;40;СВФУ им. М. К. Аммосова;1998
5228;Муж;40;ВлГУ им. А.Г. и Н.Г. Столетовых;2000
5229;Муж;55;ИГУ;1984
5230;Муж;42;ДГУ;2001
5232;Муж;29;СВФУ им. М. К. Аммосова;2011
5233;Муж;30;РГУТиС;2008
5234;Жен;42;МАО;N/A
5235;Муж;23;РЭУ им. Г. В. Плеханова;2015
5236;Жен;34;РГТЭУ;2004
5237;Жен;55;МГСУ-МИСИ;1985
5240;Муж;55;НГУ;N/A
5241;Муж;37;ВИ;2011
5242;Муж;23;КубГУ;N/A
5243;Муж;28;СГЭУ;2004
5244;Жен;56;НИБ;N/A
5245;Муж;23;НИЯУ МИФИ;N/A
5246;Муж;31;МГИУ;N/A
